series_id	target_sequence_sha256	target_sequence_length	publication_id	article_dois	pmids	publication_years	authors	target_names	uniprot_ids	normalized_pH	normalized_temperature_C	data_sources	ligand_count	nonempty_murcko_scaffold_count	pKd_min	pKd_max	pKd_range	pKd_IQR	pdb_complex_ids	pdb_target_ids	local_pdb_complex_ids	has_holo_reference_candidate
G3S-a1a73156a6cb5bda	7db2f33ffda540524d72ecfa8c48ded2ffc54130d0184a0a9a0b54e646498b99	1390	pmid:38733345		38733345	//0	Phillips, M; Malone, KL; Boyle, BW; Montgomery, C; Kressy, IA; Joseph, FM; Bright, KM; Boyson, SP; Chang, S; Nix, JC; Young, NL; Jeffers, V; Frietze, S; Glass, KC	ATPase family AAA domain-containing protein 2	Q6PL18	<missing>	<missing>	ChEMBL	21	1	3.35753548	4.88941029	1.53187481	0.487241873		3DAI;4QSP;4QSQ;4QSR;4QSS;4QST;4QSU;4QSV;4QSW;4QSX;4QUT;4QUU;4TT2;4TT4;4TTE;4TU4;4TU6;4TYL;4TZ2;4TZ8;5A5N;5A5O;5A5P;5A5Q;5A5R;5A81;5A82;5A83;5EPB;5F36;5F3A;5LJ0;6CPS;6EPJ;6EPR;6EPS;6EPT;6EPU;6EPV;6EPW;6EPX;6HDN;6HDO;6HI3;6HI4;6HI5;6HI6;6HI7;6HI8;6HIA;6HIB;6HIC;6HID;6HIE;6S55;6S56;6S57;6YB4;7PPX;7PX5;7Q6T;7Q6U;7Q6V;7Q6W;7QU7;7QUK;7QUM;7QWO;7QX1;7QXT;7QYK;7QYL;7QZM;7QZY;7QZZ;7R00;7R05;7R0Y;7Z9H;7Z9I;7Z9J;7Z9N;7Z9O;7Z9S;7Z9U		false
G3S-ad7115e08f3ee161	acd1c3790427993ba8eea8553653c4d23fb6fe8590d065f65035e0aab0301c0a	331	doi:10.1016/j.bmcl.2007.02.046	10.1016/j.bmcl.2007.02.046	17379516	4/6/2007	Bekkali, Y; Thomson, DS; Betageri, R; Emmanuel, MJ; Hao, MH; Hickey, E; Liu, W; Patel, U; Ward, YD; Young, ER; Nelson, R; Kukulka, A; Brown, ML; Crane, K; White, D; Freeman, DM; Labadia, ME; Wildeson, J; Spero, DM	Cathepsin S	P25774	<missing>	<missing>	ChEMBL	21	15	6.75202673	8.43889862	1.68687188	0.691670766		1MS6;2F1G;2FQ9;2FRA;2FRQ;2FT2;2FUD;2G7Y;2H7J;2HH5;2HHN;2HXZ;2OP3;2R9M;2R9N;2R9O;3N3G;3N4C;3OVX;4P6E;4P6G;6YYN;6YYO;6YYP;6YYQ;6YYR;8RND;9GJ2		false
G3S-c77f4e7c6e3c58e4	e2092aa1b6df865f6b830958d6a9d3c360073632e090cd062eeb7dfbafdb00c9	347	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Dual specificity mitogen-activated protein kinase kinase 3	P46734	<missing>	<missing>	ChEMBL	21	21	5.18045606	8.30103	3.12057393	1.18452443				false
G3S-c8c13c68b08c331c	ec6867bc5bacc933a118937a895d4f6d05381eab1f38a3f45a0f957b1f60ec69	937	pmid:38913699		38913699	//0	Luo, D; Qiu, X; Zheng, Q; Ming, Y; Pu, W; Ai, M; He, J; Peng, Y	Inactive tyrosine-protein kinase transmembrane receptor ROR1	Q01973	<missing>	<missing>	ChEMBL	21	14	5.08354605	7	1.91645395	0.562750257				false
G3S-cc1876f4f5401774	db526b242371e8faea5bcd17c679b187be45bc18b2b7e6173d446aa96c28ec9f	765	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Ankyrin repeat and protein kinase domain-containing protein 1	Q8NFD2	<missing>	<missing>	ChEMBL	21	21	5.02687215	7.49485002	2.46797788	0.923611654				false
G3S-d0f2235bbd6288f8	19fad6122957287e994f5b674a6ed813fad5c4be3a60f4403e005ed2dbed0ffa	301	doi:10.1021/acs.jmedchem.3c00960	10.1021/acs.jmedchem.3c00960	37566998	8/24/2023	Abdel-Rahman, SA; Talagayev, V; Pach, S; Wolber, G; Gabr, MT	Hepatitis A virus cellular receptor 2	Q8TDQ0	<missing>	<missing>	ChEMBL	21	9	4.19586057	6.00877392	1.81291336	1.06820089		5F71;6DHB;6TXZ;7M3Y;7M3Z;7M41;8HGJ;8TBB;8TFT		false
G3S-f63edac476ddb8ed	c112aa9c99862dfe30fa098927f9a009576ee0af4777ee668725e6e058129c26	208	doi:10.1021/jm500955s	10.1021/jm500955s	25470204	1/22/2015	Duprez, W; Premkumar, L; Halili, MA; Lindahl, F; Reid, RC; Fairlie, DP; Martin, JL	Thiol:disulfide interchange protein DsbA	P0AEG4	<missing>	<missing>	ChEMBL	21	14	4.74472749	5.65757732	0.912849824	0.56171675		1A23;1A24;1A2J;1A2L;1A2M;1DSB;1FVK;1UN2;2NDO;4WET;4WEY;4WF4;4WF5;4ZIJ;5QKC;5QKD;5QKE;5QKF;5QKG;5QKH;5QKI;5QKJ;5QKK;5QKL;5QKM;5QKN;5QKO;5QKP;5QKQ;5QKR;5QKS;5QKT;5QKU;5QKV;5QKW;5QKX;5QKY;5QKZ;5QL0;5QL1;5QL2;5QL3;5QL4;5QL5;5QL6;5QL7;5QL8;5QL9;5QLA;5QLB;5QLC;5QLD;5QLE;5QLF;5QLG;5QLH;5QLI;5QLJ;5QLK;5QLL;5QLM;5QLN;5QLO;5QLP;5QLQ;5QLR;5QLS;5QLT;5QLU;5QLV;5QLW;5QLX;5QLY;5QLZ;5QM0;5QM1;5QM2;5QM3;5QM4;5QM5;5QM6;5QM7;5QM8;5QM9;5QMA;5QMB;5QMC;5QMD;5QME;5QMF;5QMG;5QMH;5QMI;5QMJ;5QMK;5QML;5QMM;5QMN;5QMO;5QMP;5QMQ;5QMR;5QMS;5QMT;5QMU;5QMV;5QMW;5QMX;5QMY;5QMZ;5QN0;5QN1;5QN2;5QN3;5QN4;5QN5;5QN6;5QN7;5QN8;5QN9;5QNA;5QNB;5QNC;5QND;5QNE;5QNF;5QNG;5QNH;5QNI;5QNJ;5QNK;5QNL;5QNM;5QNN;5QNO;5QNP;5QNQ;5QNR;5QNS;5QNT;5QNU;5QNV;5QNW;5QNX;5QNY;5QNZ;5QO0;5QO1;5QO2;5QO3;5QO4;5QO5;5QO6;5QO7;5QO8;5QO9;5QOA;5QOB;5QOC;5QOD;5QOE;5QOF;5QOG;6BQX;6BR4;6PBI;6PC9;6PD7;6PDH;6PG1;6PG2;6PGJ;6PIQ;6PLI;6PMF;6PML;6POH;6POI;6POQ;6PVY;6PVZ;6WHD;6XSP;6XSQ;6XT3;7L76;7L7C;7LHP;7LSM;7S1C;7S1D;7S1F;7S1L;7TTV;8CXD;8CXE;8CZM;8CZN;8D10;8D11;8D12;8DG0;8DG1;8DG2;8DN0;8U1Y;8U59;8UBQ;8UF9;9EGR;9NHG;9NIC;9PRE;9PRF;9PRG;9PRH;9PRI;9PRJ;9PRK;9PRL;9PRM		false
G3S-feea19855e95ab0e	97c345aa7c221c00a4ed64f2679f4ca19d7fe8ffecf40851141881db0aedee14	93	doi:10.1021/acsmedchemlett.1c00388	10.1021/acsmedchemlett.1c00388	34795867	11/11/2021	Sprague, DJ; Getschman, AE; Fenske, TG; Volkman, BF; Smith, BC	Stromal cell-derived factor 1	P48061	<missing>	<missing>	ChEMBL	21	14	2.51941821	4.09691001	1.5774918	0.848732325		1A15;1QG7;1SDF;2J7Z;2K01;2K03;2K04;2K05;2KEC;2KED;2N55;2NWG;2SDF;3HP3;4LMQ;4UAI;6SHR;7SK3;7SK4;7SK5;7SK6;7SK7;7SK8;8K3Z;8U4O;9E82;9ME1;9MEU		false
G3S-05b4f4608cc2bdbc	030ef1b424381b56f9f5794a5a8f5526cf73f1a02d7d305f1c0b51d8b3c2485c	1507	pmid:36948210		36948210	4/13/2023	Li, ASM; Kimani, S; Wilson, B; Noureldin, M; González-Álvarez, H; Mamai, A; Hoffer, L; Guilinger, JP; Zhang, Y; von Rechenberg, M; Disch, JS; Mulhern, CJ; Slakman, BL; Cuozzo, JW; Dong, A; Poda, G; Mohammed, M; Saraon, P; Mittal, M; Modh, P; Rathod, V; Patel, B; Ackloo, S; Santhakumar, V; Szewczyk, MM; Barsyte-Lovejoy, D; Arrowsmith, CH; Marcellus, R; Guié, MA; Keefe, AD; Brown, PJ; Halabelian, L; Al-Awar, R; Vedadi, M	DDB1- and CUL4-associated factor 1	Q9Y4B6	<missing>	<missing>	ChEMBL	20	1	4.45967053	7.07058107	2.61091055	0.741805934		3WA0;4P7I;5JK7;6N45;7OKQ;7V7B;7V7C		false
G3S-108a37accf42ac27	f1f605a668ce6cbc85342c0bb01a11d99eaebb37eee31f16ef22c484ed56dceb	562	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	Q99755	<missing>	<missing>	ChEMBL	20	20	5.01322827	7.4436975	2.43046923	1.2384101				false
G3S-32ac39702bc5c2b6	c5eb9a7d07a45a0c584c02cb6b592326b039690834a555bfcc71b3ee6ebe8aa1	435	doi:10.1016/j.bmcl.2015.11.102	10.1016/j.bmcl.2015.11.102	26691757	2/1/2016	Barluenga, S; Zambaldo, C; Ioannidou, HA; Ciobanu, M; Morieux, P; Daguer, JP; Winssinger, N	Tyrosine-protein phosphatase non-receptor type 1	A8K3M3;P18031	<missing>	<missing>	ChEMBL	20	18	6.537602	7.30103	0.763427994	0.380211242		1BZJ;1G7G;1GFY;1JF7;1KAK;1KAV;1LQF;1NL9;1NNY;1NO6;1NZ7;1OEM;1OEO;1OES;1OET;1OEU;1OEV;1ONY;1ONZ;1PH0;1PXH;1PYN;1Q1M;1Q6J;1Q6M;1Q6N;1Q6P;1Q6S;1Q6T;1QXK;1SUG;1T48;1T49;1T4J;1WAX;1XBO;2AZR;2B07;2BGD;2BGE;2CM2;2CM3;2CM7;2CM8;2CMA;2CMB;2CMC;2CNE;2CNF;2CNG;2CNH;2CNI;2F6T;2F6V;2F6W;2F6Y;2F6Z;2F70;2F71;2FJN;2H4G;2H4K;2HB1;2HNP;2HNQ;2QBP;2QBQ;2QBR;2QBS;2VEU;2VEV;2VEW;2VEX;2VEY;2ZMM;2ZN7;3A5J;3CWE;3D9C;3EAX;3EB1;3EU0;3I7Z;3I80;3SME;4BJO;4I8N;4QBW;4Y14;5K9V;5K9W;5KA0;5KA1;5T19;6B90;6NTP;6W30;7KEY;7KLX;7LFO;7MN9;7MNA;8DU7;8G65;8G67;8G68;8G69;8G6A;8SKL;8U1E;9CYO;9LIC;9LIJ;9ZME;9ZMF;9ZMG;9ZMH		false
G3S-38e9898ecc6d3971	b018540d73a49567ad45fcd513acf9320fc6fb692f73bf49f5392ba26684cc0f	505	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	Tyrosine-protein kinase Blk	P51451	<missing>	<missing>	ChEMBL	20	20	5.50863831	9.67778071	4.1691424	1.28552246				false
G3S-401dd741e9fa1fde	01b6c32eee0d173b181b1bb3926e78b1014c3c8a350003ef462b97fcad650063	509	doi:10.1021/jm980612i	10.1021/jm980612i	10052978	3/16/1999	Llinas-Brunet, M; Beaulieu, PL; Cameron, DR; Ferland, JM; Gauthier, J; Ghiro, E; Gillard, J; Gorys, V; Poirier, M; Rancourt, J; Wernic, D; Betageri, R; Cardozo, M; Jakes, S; Lukas, S; Patel, U; Proudfoot, J; Moss, N	Tyrosine-protein kinase Lck	P06239	<missing>	<missing>	ChEMBL	20	7	4.46852108	7	2.53147892	1.03461096		1LCK;1QPC;1QPE;1QPJ;1X27;2OF2;2OF4;2OFU;2OFV;2OG8;2PL0;2ZM1;2ZM4;2ZYB;3AC1;3AC2;3AC3;3AC4;3AC5;3AC8;3ACJ;3ACK;3AD4;3AD5;3AD6;3B2W;3BYM;3BYO;3BYS;3BYU;3KXZ;3LCK;4D8K;6PDJ		false
G3S-46a82b09e8a72b10	c69f49119b50e431a2280c6ee96cd5029c837bcc034b318cb8653d6b4d8c2943	1088	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Serine/threonine-protein kinase LATS2	Q9NRM7	<missing>	<missing>	ChEMBL	20	20	5.09691001	9	3.90308999	0.720661837				false
G3S-7cb9e881b274632e	58956edc77f669206b19d768b4e6e6d36a36d11d09aab0fbef799e909bdb039f	488	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Tyrosine-protein kinase Srms	Q9H3Y6	<missing>	<missing>	ChEMBL	20	20	5.00877392	7.88605665	2.87728272	1.44196282				false
G3S-8c4431869c39e0cd	dbab3d615896486a4dfa981d78375d802f7846df0c61cf8fa03cf9b17922b752	544	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Mitogen-activated protein kinase 15	Q8TD08	<missing>	<missing>	ChEMBL	20	20	5.34678749	8.30980392	2.96301643	0.855781716				false
G3S-9e4ec25a32a2ad6c	b16f52f0d04b72927ee4e0cbe247b9d446ac4466ec87c4bf055470e04b94b895	112	doi:10.1021/acs.jmedchem.7b00675	10.1021/acs.jmedchem.7b00675	28853884	1/25/2018	Soares, P; Gadd, MS; Frost, J; Galdeano, C; Ellis, L; Epemolu, O; Rocha, S; Read, KD; Ciulli, A	Elongin-C	Q15369	<missing>	<missing>	ChEMBL	20	7	5.18708664	7.07133375	1.88424711	0.612582522		1LM8;1LQB;1VCB;2C9W;2FNJ;2IZV;2JZ3;3DCG;3ZKJ;3ZNG;3ZRC;3ZRF;3ZTC;3ZTD;3ZUN;4AJY;4AWJ;4B95;4B9K;4BKS;4BKT;4N9F;4W9C;4W9D;4W9E;4W9F;4W9G;4W9H;4W9I;4W9J;4W9K;4W9L;4WQO;5BO4;5LLI;5N4W;5NVV;5NVW;5NVX;5NVY;5NVZ;5NW0;5NW1;5NW2;5T35;6BVB;6C5X;6FMI;6FMJ;6FMK;6GFX;6GFY;6GFZ;6GMN;6GMQ;6GMR;6GMX;6HAX;6HAY;6HR2;6I4X;6I5J;6I5N;6P59;6R7F;6R7H;6R7N;6SIS;6V9H;6ZHC;7JTO;7JTP;7KHH;7M6T;7PI4;7PLO;7Q2J;7S4E;7SHK;7SHL;7UPN;7Z6L;7Z76;7Z77;7ZLM;7ZLN;7ZLO;7ZLP;7ZLR;7ZLS;7ZNT;8BB2;8BB3;8BB4;8BB5;8BDI;8BDJ;8BDL;8BDM;8BDN;8BDO;8BDS;8BDT;8BDX;8BEB;8C13;8CQE;8CQK;8CQL;8CX0;8CX1;8CX2;8EBN;8EI3;8EWV;8FY0;8FY1;8FY2;8G1P;8G1Q;8IJ1;8JAL;8JAQ;8JAR;8JAS;8JAU;8JAV;8JE1;8JE2;8OEV;8OEW;8OF0;8OKX;8OL1;8P0F;8PC2;8PQL;8Q7R;8QJR;8QJS;8QU8;8QVU;8QW6;8QW7;8R5H;8RWZ;8RX0;8SH2;8SZK;8VL9;8VLB;8WDK;8WQA;8WQB;8WQC;8WQE;8WQF;8WQG;8WQH;8Y1U;8ZV8;8ZVJ;9BID;9BIE;9BJ8;9BJ9;9BJU;9BOL;9D4B;9D8P;9DTX;9DTY;9EQJ;9EQM;9GIO;9H30;9HYB;9HYN;9HYO;9HYP;9IPW;9J63;9J64;9J77;9J78;9J79;9L6F;9LAF;9LK2;9LK6;9LKY;9MR9;9OGB;9OGC;9OGD;9OGE;9OGF;9OMA;9OMF;9QE4;9QE5;9RK8;9RKC;9RKE;9RKJ;9RKN;9RP9;9RWZ;9SNO;9SNP;9SNQ;9SV3;9T7V;9UA3		false
G3S-aa169f820dc863af	ba354b4ca2a6b176b8ff13800367762ce02121dfafca5ca0a8a4f85106d592cf	488	doi:10.1021/jm800841w	10.1021/jm800841w	18950149	2/24/2009	Ghorai, P; Kraus, A; Keller, M; Gotte, C; Igel, P; Schneider, E; Schnell, D; Bernhardt, G; Dove, S; Zabel, M; Elz, S; Seifert, R; Buschauer, A	Histamine H1 receptor	P31389	<missing>	<missing>	ChEMBL	20	15	4.95000018	7.64994591	2.69994573	0.6050006				false
G3S-b4b065bc67741fce	736c22dbc7797c1c0ef6c927d6c936514d64b19f0ce9677705904865f96b289b	1545	doi:10.1021/jm010999g	10.1021/jm010999g	11855989	2/28/2002	Salamon, E; Mannhold, R; Weber, H; Lemoine, H; Frank, W	ATP-binding cassette sub-family C member 9	Q63563	<missing>	<missing>	ChEMBL	20	7	5.12998839	7.93725937	2.80727098	1.59151785		7VLU;7Y1J;7Y1K		false
G3S-e0b0e2f6ba1217b5	13f7773edf55938a8fd07f165007b380dec6ca038472181aac060857640addd3	679	doi:10.1016/j.bmc.2019.115244	10.1016/j.bmc.2019.115244	31831296	1/1/2020	Gnanasekaran, KK; Pouland, T; Bunce, RA; Darrell Berlin, K; Abuskhuna, S; Bhandari, D; Mashayekhi, M; Zhou, DH; Benbrook, DM	Stress-70 protein, mitochondrial	P38646	<missing>	<missing>	ChEMBL	20	6	5.26760624	6.52287875	1.25527251	0.369408812		4KBO;6NHK;6P2U;6PMT		false
G3S-f766772726262262	1a318e559e0811b7b489d4dff78021bc0caa9f716bc39ba84515b42b65537ef9	2027	doi:10.1038/nbt1358	10.1038/nbt1358	18183025	1/9/2008	Karaman, MW; Herrgard, S; Treiber, DK; Gallant, P; Atteridge, CE; Campbell, BT; Chan, KW; Ciceri, P; Davis, MI; Edeen, PT; Faraoni, R; Floyd, M; Hunt, JP; Lockhart, DJ; Milanov, ZV; Morrison, MJ; Pallares, G; Patel, HK; Pritchard, S; Wodicka, LM; Zarrinkar, PP	Citron Rho-interacting kinase	O14578	<missing>	<missing>	ChEMBL	20	19	5.05551733	7.28399666	2.22847933	0.901629039				false
G3S-0867fdcc51bcbe4f	122a2d335a2d619324d9becda420d3f713e0958362b0685ebd9bc4772f6d9b53	929	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Dual serine/threonine and tyrosine protein kinase	Q6XUX3	<missing>	<missing>	ChEMBL	19	19	5.19382003	8.27572413	3.0819041	0.737287033				false
G3S-2c111b4372dc552f	cd702150f493f2321a7dc5581223dc7875fb28231a79e3698845d224e838f537	583	doi:10.1021/jm800789h	10.1021/jm800789h	19226165	3/20/2009	Choi, WJ; Kim, SE; Stephen, AG; Weidlich, I; Giubellino, A; Liu, F; Worthy, KM; Bindu, L; Fivash, MJ; Nicklaus, MC; Bottaro, DP; Fisher, RJ; Burke, TR	SHC-transforming protein 1	P29353	<missing>	<missing>	ChEMBL	19	17	3.80134291	6.45593196	2.65458904	0.380040461		1MIL;1N3H;1OY2;1SHC;2L1C;4XWX		false
G3S-390d9ed21ae2a68e	0485206622621e81abb7366851480e380fd9ea6f6148bec63384662578658e81	716	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Inhibitor of nuclear factor kappa-B kinase subunit epsilon	Q14164	<missing>	<missing>	ChEMBL	19	19	5.50863831	8.29242982	2.78379152	0.843002514				false
G3S-43bb57f134740542	71376b3a50a1cc063e09d51d93e09c4aacc3b77edd60a922db188157a62b0de4	165	pmid:40056080		40056080	//0	Cregg, J; Edwards, AV; Chang, S; Lee, BJ; Knox, JE; Tomlinson, ACA; Marquez, A; Liu, Y; Freilich, R; Aay, N; Wang, Y; Jiang, L; Jiang, J; Wang, Z; Flagella, M; Wildes, D; Smith, JAM; Singh, M; Wang, Z; Gill, AL; Koltun, ES	Peptidyl-prolyl cis-trans isomerase A	P62937;V9HWF5	<missing>	<missing>	ChEMBL	19	14	4.72699873	7.63827216	2.91127344	0.812286648		1AK4;1AWQ;1AWR;1AWS;1AWT;1AWU;1AWV;1BCK;1CWA;1CWB;1CWC;1CWF;1CWH;1CWI;1CWJ;1CWK;1CWL;1CWM;1CWO;1FGL;1M63;1M9C;1M9D;1M9E;1M9F;1M9X;1M9Y;1MF8;1MIK;1NMK;1OCA;1RMH;1VBS;1VBT;1W8L;1W8M;1W8V;1YND;1ZKF;2CPL;2CYH;2MS4;2MZU;2N0T;2RMA;2RMB;2X2C;2X2D;2X83;2XGY;3CYH;3CYS;3K0M;3K0N;3ODI;3ODL;3RDD;4CYH;4IPZ;4N1M;4N1N;4N1O;4N1P;4N1Q;4N1R;4N1S;4YUG;4YUH;4YUI;4YUJ;4YUK;4YUL;4YUM;4YUN;4YUO;4YUP;5CYH;5F66;5FJB;5HSV;5KUL;5KUN;5KUO;5KUQ;5KUR;5KUS;5KUU;5KUV;5KUW;5KUZ;5KV0;5KV1;5KV2;5KV3;5KV4;5KV5;5KV6;5KV7;5LUD;5NOQ;5NOR;5NOS;5NOT;5NOU;5NOV;5NOW;5NOX;5NOY;5NOZ;5T9U;5T9W;5T9Z;5TA2;5TA4;6GJI;6GJJ;6GJL;6GJM;6GJN;6GJP;6GJR;6GJY;6I42;6U5C;6U5D;6U5E;6U5G;6X3R;6X3Y;6X4M;6X4N;6X4O;6X4P;6X4Q;6Y9V;6Y9W;6Y9X;6Y9Y;6Y9Z;6ZDJ;7ABT;7N9X;7UPN;7UXJ;7UXM;7UXN;8G9P;8HZ8;8TBF;8TBG;8TBH;8TBI;8TBJ;8TBK;8TBL;8TBM;8TBN;9AX6;9BFV;9BFX;9BG0;9BG1;9BG2;9BG3;9BG4;9BG5;9BG6;9BG7;9BG8;9BG9;9BGA;9BGB;9BGC;9BGD;9BGH;9BHO;9BHP;9BHQ;9BI1;9BI2;9CT7;9CT8;9CT9;9CTA;9CTB;9E3S;9GHY		false
G3S-4b5a99690e40ab54	8aae9e0b614e2e32ca485cb4a2ced538ac438b841d95e606d6a497c4924e9c5e	1608	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Mitogen-activated protein kinase kinase kinase 4	Q9Y6R4	<missing>	<missing>	ChEMBL	19	19	5.07572071	7.40893539	2.33321468	0.645282281				false
G3S-4f53330054b02528	bdf3e7736c135528e057dad2c05cc2337a7368ada01b150d2f5c263151dddda0	217	doi:10.1016/j.ejmech.2009.11.054	10.1016/j.ejmech.2009.11.054	20060622	3/8/2010	Jia, Y; Chiu, TL; Amin, EA; Polunovsky, V; Bitterman, PB; Wagner, CR	Eukaryotic translation initiation factor 4E	P63073	<missing>	<missing>	ChEMBL	19	3	4.16052195	8	3.83947805	0.60531435		1EJ1;1EJ4;1EJH;1L8B;2W97;4UED;5BXV;5GW6;5J5O;5J5Y;5M7V;5M7W;5M7X;5M7Z;5M80;5M81;5M83;5M84;5OSX;6GKJ;6GKK;6GKL;6U06;6U09;6YLR;6YLT;6YLV;8QM8		false
G3S-634db76a762b020e	03bfae282c699ad0b358e53c924c5fc3b921d43eccfec4f32b71a4382263a1f4	603	pmid:38657480		38657480	//0	Li, P; Li, Y; Ma, X; Li, L; Zeng, S; Peng, Y; Liang, H; Zhang, G	Serine/threonine-protein kinase PLK1	P53350	<missing>	<missing>	ChEMBL	19	5	4.67923077	6.537602	1.85837123	0.71031838		1Q4K;1Q4O;1UMW;2OGQ;2OJX;2V5Q;2YAC;3BZI;3C5L;3HIH;3HIK;3KB7;3P2W;3P2Z;3P34;3P35;3P36;3P37;3Q1I;4A4L;4A4O;4DFW;4E67;4E9C;4E9D;4H5X;4H71;4HAB;4HCO;4HY2;4J52;4J53;4LKL;4LKM;4O56;4O9W;4RCP;5NN2;6GY2;8JOQ;8JOY;8S30;8S31;8WFP;9R8B;9R8C		false
G3S-6daad41c2f8e3e1a	c35bb5e9e47cddd51d5b6c7b26a6c9e911cb7fc572eca4418e4b26bba80100f6	523	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Cyclin-dependent kinase 17	Q00537	<missing>	<missing>	ChEMBL	19	19	5.25181197	9.06550155	3.81368958	1.16627352				false
G3S-74c67150d1a180e4	0e1b606ba4a2733bcc0bfda24d9072606dc3876638804d08520b6d5c668ea019	894	pmid:40407274		40407274	//0	Miles, DH; Lamani, M; Paladugu, SR; Qu, S; Foley, CN; Sharif, EU; Thomas, J; Nareddy, P; Beatty, JW; Gal, B; Zhao, G; Grange, R; Shaqfeh, SG; Chen, A; Singh, H; Lee, YT; Zhao, X; Green, D; Huang, HT; Ginn, E; Jin, L; Paprcka, SL; Fernández-Salas, E; Zhou, L; Johnson, J; Adeojo, L; Powers, JP; Leleti, MR	Tyrosine-protein kinase receptor UFO	P30530	<missing>	<missing>	ChEMBL	19	15	5.65757732	8.7212464	3.06366908	0.715383808		2C5D;4RA0;5U6B		false
G3S-882edafd36365072	8c250a7cb49dc01160749bf1243fd2ac9f511dce4d2d365659a10f56fb09442d	632	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Serine/threonine-protein kinase ICK	Q9UPZ9	<missing>	<missing>	ChEMBL	19	19	5.03151705	9.16115091	4.12963386	1.42701021				false
G3S-976baf04b96e8014	3c818ee2c080f534eaf3cb422f25c94f2f49241f958d47673d7c8575ec18a73e	1362	pmid:36905966		36905966	4/15/2023	Chauhan, J; Yoshioka, M; Pogash, S; Strovel, JW; Fletcher, S	Bromodomain-containing protein 4	O60885	<missing>	<missing>	ChEMBL	19	9	5.13076828	7.55284197	2.42207369	0.892820677		2LSP;2MJV;2OUO;2YEM;5JWM;5T35;5U28;5UOO;5VZS;5W55;5WA5;6AJV;6AJW;6AJX;6AJY;6AJZ;6C7Q;6CD4;6DJC;6DNE;6IN1;6MNL;6SIS;6WW8;6X7D;7FH2;7JKZ;7RUH;7TV0;7ZNT;8BDT;8BDX;8G46;8RQ9;8YMB;8ZMQ		false
